INFO  [2016-09-13 10:36:08,043] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:08,209] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:08,411] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:08,632] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:08,838] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:09,409] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:09,940] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:36:11,265] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:56,296] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:56,474] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:56,657] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:56,835] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:57,046] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:57,177] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:57,359] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:57,555] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:57,791] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:58,203] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:58,617] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:59,116] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:59,733] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:37:59,971] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:38:00,151] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:38:00,315] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:38:00,477] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:23,131] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:23,349] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:23,521] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:23,700] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:23,880] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:24,084] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 10:39:24,298] com.example.resources.HelloWorldResource: GET /hello-world
